IntID,ExtID,Type,Longitude,Latitude,uuid
17063,72936,B,32.09944200,-28.30214800,1C147F87-45C7-E611-AFEB-00505698216F
17065,72899,B,32.00932900,-28.31252400,1E147F87-45C7-E611-AFEB-00505698216F
17066,72939,B,32.16261700,-28.33713100,1F147F87-45C7-E611-AFEB-00505698216F
17067,72940,B,32.12100300,-28.33919800,20147F87-45C7-E611-AFEB-00505698216F
17069,72941,B,32.15401800,-28.42356600,21147F87-45C7-E611-AFEB-00505698216F
17070,72938,B,32.09303500,-28.32484100,22147F87-45C7-E611-AFEB-00505698216F
17071,72943,B,32.15443800,-28.35144400,23147F87-45C7-E611-AFEB-00505698216F
17072,72944,B,32.14449200,-28.34420500,24147F87-45C7-E611-AFEB-00505698216F
17074,72942,B,32.15635900,-28.35347500,25147F87-45C7-E611-AFEB-00505698216F
17075,72946,B,32.01391000,-28.28167700,26147F87-45C7-E611-AFEB-00505698216F
17076,72945,B,32.14577700,-28.42161800,27147F87-45C7-E611-AFEB-00505698216F
17077,72950,B,32.19938200,-28.34108000,28147F87-45C7-E611-AFEB-00505698216F
17078,72948,B,32.10810100,-28.40303100,29147F87-45C7-E611-AFEB-00505698216F
17081,72949,B,32.13274700,-28.43636000,2A147F87-45C7-E611-AFEB-00505698216F
17082,72951,B,31.99386000,-28.35159800,2B147F87-45C7-E611-AFEB-00505698216F
17083,72952,B,32.12133600,-28.33940900,2C147F87-45C7-E611-AFEB-00505698216F
17084,73020,B,32.17328500,-28.39092800,2D147F87-45C7-E611-AFEB-00505698216F
17085,73019,B,32.13634600,-28.44449100,2E147F87-45C7-E611-AFEB-00505698216F
17086,73022,B,32.20992500,-28.33619600,2F147F87-45C7-E611-AFEB-00505698216F
17087,73023,B,32.08767600,-28.31006700,30147F87-45C7-E611-AFEB-00505698216F
17088,73021,B,32.12817200,-28.33774700,31147F87-45C7-E611-AFEB-00505698216F
17089,72947,B,32.07733900,-28.24669000,32147F87-45C7-E611-AFEB-00505698216F
17090,73026,B,32.21770900,-28.33359500,33147F87-45C7-E611-AFEB-00505698216F
17091,73028,B,32.13168000,-28.32292000,34147F87-45C7-E611-AFEB-00505698216F
17092,73027,B,32.07804500,-28.22238200,35147F87-45C7-E611-AFEB-00505698216F
17093,73029,B,32.13505100,-28.37138400,36147F87-45C7-E611-AFEB-00505698216F
17094,72954,B,32.15858600,-28.43811300,37147F87-45C7-E611-AFEB-00505698216F
17095,72955,B,32.14899000,-28.44062600,38147F87-45C7-E611-AFEB-00505698216F
17096,18402,B,32.16953400,-28.43313700,39147F87-45C7-E611-AFEB-00505698216F
17097,73034,B,32.17947300,-28.38119700,3A147F87-45C7-E611-AFEB-00505698216F
17098,73030,B,32.10440300,-28.32269000,3B147F87-45C7-E611-AFEB-00505698216F
17099,73031,B,32.10438800,-28.32209400,3C147F87-45C7-E611-AFEB-00505698216F
17100,18464,B,32.16975400,-28.43064400,3D147F87-45C7-E611-AFEB-00505698216F
17101,73032,B,32.17272000,-28.38436300,3E147F87-45C7-E611-AFEB-00505698216F
17102,73033,B,32.16859800,-28.36439400,3F147F87-45C7-E611-AFEB-00505698216F
17103,73035,B,32.10577100,-28.36157300,40147F87-45C7-E611-AFEB-00505698216F
17104,73039,B,32.16838800,-28.39390300,41147F87-45C7-E611-AFEB-00505698216F
17105,73036,B,32.18234100,-28.36608900,42147F87-45C7-E611-AFEB-00505698216F
17106,73037,B,32.18238400,-28.36641100,43147F87-45C7-E611-AFEB-00505698216F
17107,73038,B,32.20153200,-28.32256900,44147F87-45C7-E611-AFEB-00505698216F
17108,72953,B,31.99612500,-28.31460200,45147F87-45C7-E611-AFEB-00505698216F
17109,73040,B,32.12353900,-28.36945700,46147F87-45C7-E611-AFEB-00505698216F
17110,72873,B,32.17023600,-28.38335600,47147F87-45C7-E611-AFEB-00505698216F
17111,73024,B,32.16922700,-28.38458200,48147F87-45C7-E611-AFEB-00505698216F
17112,73025,B,32.13373400,-28.35117600,49147F87-45C7-E611-AFEB-00505698216F
17113,72559,B,32.14992400,-28.34269300,4A147F87-45C7-E611-AFEB-00505698216F
17114,72563,B,32.15033900,-28.34260000,4B147F87-45C7-E611-AFEB-00505698216F
17117,72579,B,32.15814000,-28.41567200,4C147F87-45C7-E611-AFEB-00505698216F
17118,72578,B,32.14511200,-28.42230200,4D147F87-45C7-E611-AFEB-00505698216F
17119,72582,B,32.14325300,-28.42358200,4E147F87-45C7-E611-AFEB-00505698216F
17120,72580,B,32.14904400,-28.43696400,4F147F87-45C7-E611-AFEB-00505698216F
17121,72581,B,32.10226400,-28.20360100,50147F87-45C7-E611-AFEB-00505698216F
17122,72583,B,32.09778400,-28.31486200,51147F87-45C7-E611-AFEB-00505698216F
17123,72606,B,32.10817900,-28.34259200,52147F87-45C7-E611-AFEB-00505698216F
17124,72572,B,32.10865500,-28.40244700,53147F87-45C7-E611-AFEB-00505698216F
17125,73041,B,32.15306800,-28.41356600,54147F87-45C7-E611-AFEB-00505698216F
17126,73042,B,32.14936600,-28.41693300,55147F87-45C7-E611-AFEB-00505698216F
17127,73043,B,32.15587200,-28.41470500,56147F87-45C7-E611-AFEB-00505698216F
17128,73044,B,32.15601300,-28.41957900,57147F87-45C7-E611-AFEB-00505698216F
17129,73045,B,32.15281500,-28.41302000,58147F87-45C7-E611-AFEB-00505698216F
17130,73046,B,32.15276300,-28.42018800,59147F87-45C7-E611-AFEB-00505698216F
17131,73048,B,32.14951600,-28.42077900,5A147F87-45C7-E611-AFEB-00505698216F
17132,73049,B,32.15269500,-28.42004900,5B147F87-45C7-E611-AFEB-00505698216F
17133,73050,B,32.15449100,-28.41438500,5C147F87-45C7-E611-AFEB-00505698216F
17135,73052,B,32.16177600,-28.41423400,5E147F87-45C7-E611-AFEB-00505698216F
17136,73047,B,32.15963300,-28.41180300,5F147F87-45C7-E611-AFEB-00505698216F
17137,73053,B,32.15111600,-28.40369800,60147F87-45C7-E611-AFEB-00505698216F
17138,73054,B,32.15052800,-28.42368600,61147F87-45C7-E611-AFEB-00505698216F
17139,73055,B,32.16174000,-28.41443900,62147F87-45C7-E611-AFEB-00505698216F
17140,73056,B,32.14942500,-28.40035000,63147F87-45C7-E611-AFEB-00505698216F
17141,73057,B,32.14991500,-28.42273500,64147F87-45C7-E611-AFEB-00505698216F
17142,73058,B,32.15743800,-28.43020000,65147F87-45C7-E611-AFEB-00505698216F
17143,72607,B,32.15667300,-28.42335400,66147F87-45C7-E611-AFEB-00505698216F
17144,72643,B,32.15658000,-28.42368900,67147F87-45C7-E611-AFEB-00505698216F
17145,72725,B,32.15606800,-28.42272800,68147F87-45C7-E611-AFEB-00505698216F
17146,72731,B,32.15679900,-28.42312300,69147F87-45C7-E611-AFEB-00505698216F
17147,72732,B,32.15201100,-28.42076000,6A147F87-45C7-E611-AFEB-00505698216F
17148,72733,B,32.15635700,-28.42901100,6B147F87-45C7-E611-AFEB-00505698216F
17149,72744,B,32.15636100,-28.43025400,6C147F87-45C7-E611-AFEB-00505698216F
17150,73059,B,32.21627600,-28.33535200,6D147F87-45C7-E611-AFEB-00505698216F
17151,73060,B,32.14710800,-28.43445000,6E147F87-45C7-E611-AFEB-00505698216F
17152,73061,B,32.15653500,-28.42973600,6F147F87-45C7-E611-AFEB-00505698216F
17153,73062,B,32.16155900,-28.41465300,70147F87-45C7-E611-AFEB-00505698216F
17154,73070,B,32.14211600,-28.44168300,71147F87-45C7-E611-AFEB-00505698216F
17155,73064,B,32.13889600,-28.42757300,72147F87-45C7-E611-AFEB-00505698216F
17156,73065,B,32.13846900,-28.44746700,73147F87-45C7-E611-AFEB-00505698216F
17157,73066,B,32.14363000,-28.44617700,74147F87-45C7-E611-AFEB-00505698216F
17158,73068,B,32.14600100,-28.44157600,75147F87-45C7-E611-AFEB-00505698216F
17160,73067,B,32.14622700,-28.44133400,77147F87-45C7-E611-AFEB-00505698216F
17161,73080,B,32.15835800,-28.43979100,78147F87-45C7-E611-AFEB-00505698216F
17163,73079,B,32.15037400,-28.42238400,7A147F87-45C7-E611-AFEB-00505698216F
17166,73071,B,32.14403100,-28.42367200,7B147F87-45C7-E611-AFEB-00505698216F
17167,73072,B,32.14343100,-28.42332500,7C147F87-45C7-E611-AFEB-00505698216F
17168,73073,B,32.14331100,-28.42328700,7D147F87-45C7-E611-AFEB-00505698216F
17169,73074,B,32.14356100,-28.42432800,7E147F87-45C7-E611-AFEB-00505698216F
17170,73075,B,32.14388800,-28.42453900,7F147F87-45C7-E611-AFEB-00505698216F
17171,73076,B,32.14019300,-28.42821000,80147F87-45C7-E611-AFEB-00505698216F
17172,73081,B,32.15640300,-28.43506000,81147F87-45C7-E611-AFEB-00505698216F
17173,73082,B,32.13734200,-28.44505800,82147F87-45C7-E611-AFEB-00505698216F
17177,73083,B,32.15672300,-28.42356600,85147F87-45C7-E611-AFEB-00505698216F
17180,73093,B,32.14887100,-28.44075100,88147F87-45C7-E611-AFEB-00505698216F
17181,73088,B,32.14288600,-28.42104000,89147F87-45C7-E611-AFEB-00505698216F
17182,73089,B,32.14414100,-28.42019300,8A147F87-45C7-E611-AFEB-00505698216F
17183,73077,B,32.13665500,-28.44445000,8B147F87-45C7-E611-AFEB-00505698216F
17184,73090,B,32.15562300,-28.38780400,8C147F87-45C7-E611-AFEB-00505698216F
17185,73091,B,32.14665900,-28.43699600,8D147F87-45C7-E611-AFEB-00505698216F
17186,73092,B,32.16030300,-28.43868100,8E147F87-45C7-E611-AFEB-00505698216F
17187,73094,B,32.15669200,-28.43413400,8F147F87-45C7-E611-AFEB-00505698216F
17188,73095,B,32.15689600,-28.43464600,90147F87-45C7-E611-AFEB-00505698216F
17189,73096,B,32.15645100,-28.43484000,91147F87-45C7-E611-AFEB-00505698216F
17190,73097,B,32.16900000,-28.39212300,92147F87-45C7-E611-AFEB-00505698216F
17191,73063,B,32.15875200,-28.43528500,93147F87-45C7-E611-AFEB-00505698216F
17192,73098,B,32.11865000,-28.39893800,94147F87-45C7-E611-AFEB-00505698216F
17194,73100,B,32.10622600,-28.39797000,96147F87-45C7-E611-AFEB-00505698216F
17195,73101,B,32.09407000,-28.40566500,97147F87-45C7-E611-AFEB-00505698216F
17196,73102,B,32.16447500,-28.39328600,98147F87-45C7-E611-AFEB-00505698216F
17197,73103,B,32.17348900,-28.39257200,99147F87-45C7-E611-AFEB-00505698216F
17199,73105,B,32.10914000,-28.40142200,9A147F87-45C7-E611-AFEB-00505698216F
17200,73104,B,32.15385500,-28.42474900,9B147F87-45C7-E611-AFEB-00505698216F
17201,73106,B,32.10869600,-28.34268000,9C147F87-45C7-E611-AFEB-00505698216F
17202,73107,B,32.10548500,-28.34010000,9D147F87-45C7-E611-AFEB-00505698216F
17203,73108,B,32.14673500,-28.39664600,9E147F87-45C7-E611-AFEB-00505698216F
17204,73109,B,32.07179700,-28.35245300,9F147F87-45C7-E611-AFEB-00505698216F
17205,73110,B,32.09079400,-28.33513900,A0147F87-45C7-E611-AFEB-00505698216F
17207,73112,B,32.09071400,-28.33044500,A2147F87-45C7-E611-AFEB-00505698216F
17208,73113,B,32.09036100,-28.32978700,A3147F87-45C7-E611-AFEB-00505698216F
17209,73114,B,32.09225300,-28.33016500,A4147F87-45C7-E611-AFEB-00505698216F
17210,73115,B,32.13951000,-28.42779400,A5147F87-45C7-E611-AFEB-00505698216F
17212,73117,B,32.08936000,-28.32496500,A7147F87-45C7-E611-AFEB-00505698216F
17213,73119,B,32.09079800,-28.33091600,A8147F87-45C7-E611-AFEB-00505698216F
17214,73121,B,32.15005000,-28.38512400,A9147F87-45C7-E611-AFEB-00505698216F
17215,73122,B,32.16048700,-28.38663000,AA147F87-45C7-E611-AFEB-00505698216F
17216,73125,B,32.10232400,-28.39346100,AB147F87-45C7-E611-AFEB-00505698216F
17217,73118,B,32.03960700,-28.29565200,AC147F87-45C7-E611-AFEB-00505698216F
17218,72272,B,32.02920200,-28.33301300,AD147F87-45C7-E611-AFEB-00505698216F
17219,73120,B,32.09777800,-28.40206100,AE147F87-45C7-E611-AFEB-00505698216F
17220,73126,B,32.05722400,-28.27796700,AF147F87-45C7-E611-AFEB-00505698216F
17221,73124,B,32.03332400,-28.29512300,B0147F87-45C7-E611-AFEB-00505698216F
17222,73123,B,32.00590400,-28.32363800,B1147F87-45C7-E611-AFEB-00505698216F
17223,73127,B,32.05806100,-28.28854200,B2147F87-45C7-E611-AFEB-00505698216F
17224,73128,B,32.03620500,-28.24752600,B3147F87-45C7-E611-AFEB-00505698216F
17225,73129,B,32.03851100,-28.24264300,B4147F87-45C7-E611-AFEB-00505698216F
17226,73130,B,32.03875600,-28.22926000,B5147F87-45C7-E611-AFEB-00505698216F
17227,73131,B,32.09873000,-28.35717800,B6147F87-45C7-E611-AFEB-00505698216F
17228,73132,B,32.04038600,-28.33480900,B7147F87-45C7-E611-AFEB-00505698216F
17229,73133,B,32.04090300,-28.33474700,B8147F87-45C7-E611-AFEB-00505698216F
17230,73134,B,32.05978300,-28.19841300,B9147F87-45C7-E611-AFEB-00505698216F
17231,73135,B,32.07691700,-28.18213300,BA147F87-45C7-E611-AFEB-00505698216F
17232,73136,B,32.03932100,-28.26423400,BB147F87-45C7-E611-AFEB-00505698216F
17233,73138,B,32.08823800,-28.30095100,BC147F87-45C7-E611-AFEB-00505698216F
17234,73137,B,32.08895700,-28.30636400,BD147F87-45C7-E611-AFEB-00505698216F
17235,73139,B,32.09205200,-28.23760600,BE147F87-45C7-E611-AFEB-00505698216F
17238,73143,B,32.10842000,-28.42391700,C0147F87-45C7-E611-AFEB-00505698216F
17239,73140,B,32.11388400,-28.26676400,C1147F87-45C7-E611-AFEB-00505698216F
17240,73141,B,32.11316400,-28.26905700,C2147F87-45C7-E611-AFEB-00505698216F
17241,73145,B,32.10242200,-28.30957500,C3147F87-45C7-E611-AFEB-00505698216F
17242,73146,B,32.07263800,-28.22644900,C4147F87-45C7-E611-AFEB-00505698216F
17243,73144,B,32.09881800,-28.32554500,C5147F87-45C7-E611-AFEB-00505698216F
17244,73147,B,32.10236500,-28.32317500,C6147F87-45C7-E611-AFEB-00505698216F
17245,73148,B,32.13724600,-28.33351000,C7147F87-45C7-E611-AFEB-00505698216F
17248,73149,B,32.13350700,-28.32871000,C8147F87-45C7-E611-AFEB-00505698216F
17249,73150,B,32.13677500,-28.32840800,C9147F87-45C7-E611-AFEB-00505698216F
17250,73152,B,32.20078600,-28.32281000,CA147F87-45C7-E611-AFEB-00505698216F
17251,73151,B,32.14498400,-28.34566000,CB147F87-45C7-E611-AFEB-00505698216F
17252,73153,B,32.18895900,-28.33864100,CC147F87-45C7-E611-AFEB-00505698216F
17253,73154,B,32.20283400,-28.32513600,CD147F87-45C7-E611-AFEB-00505698216F
17254,73155,B,32.15554700,-28.29699200,CE147F87-45C7-E611-AFEB-00505698216F
17256,73156,B,32.13606600,-28.32438600,CF147F87-45C7-E611-AFEB-00505698216F
17257,73157,B,32.08798600,-28.33414200,D0147F87-45C7-E611-AFEB-00505698216F
17259,73158,B,32.11373800,-28.27232400,D1147F87-45C7-E611-AFEB-00505698216F
17260,73159,B,32.12093100,-28.24070500,D2147F87-45C7-E611-AFEB-00505698216F
17261,73160,B,32.11884900,-28.18394000,D3147F87-45C7-E611-AFEB-00505698216F
17262,73161,B,32.16833700,-28.37266900,D4147F87-45C7-E611-AFEB-00505698216F
17263,73162,B,32.17398400,-28.39215100,D5147F87-45C7-E611-AFEB-00505698216F
17265,73163,B,32.19623000,-28.36145700,D6147F87-45C7-E611-AFEB-00505698216F
17266,73164,B,32.21439500,-28.33372000,D7147F87-45C7-E611-AFEB-00505698216F
17267,73165,B,32.18484500,-28.33566600,D8147F87-45C7-E611-AFEB-00505698216F
17268,73166,B,32.14055300,-28.36698800,D9147F87-45C7-E611-AFEB-00505698216F
17269,73167,B,32.17458400,-28.37596200,DA147F87-45C7-E611-AFEB-00505698216F
17270,73168,B,32.17654000,-28.38109200,DB147F87-45C7-E611-AFEB-00505698216F
17271,73169,B,32.13316000,-28.35105100,DC147F87-45C7-E611-AFEB-00505698216F
17272,73170,B,32.08160900,-28.30777500,DD147F87-45C7-E611-AFEB-00505698216F
17273,73171,B,32.10323500,-28.17339600,DE147F87-45C7-E611-AFEB-00505698216F
17274,73172,B,32.14406100,-28.43791400,DF147F87-45C7-E611-AFEB-00505698216F
17275,73173,B,32.08907000,-28.37669900,E0147F87-45C7-E611-AFEB-00505698216F
17276,73174,B,32.03300700,-28.29957000,E1147F87-45C7-E611-AFEB-00505698216F
17277,73175,B,32.09673000,-28.28147800,E2147F87-45C7-E611-AFEB-00505698216F
17278,73176,B,32.07691500,-28.30540000,E3147F87-45C7-E611-AFEB-00505698216F
17279,73177,B,32.19411400,-28.35055900,E4147F87-45C7-E611-AFEB-00505698216F
17280,73178,B,32.19089000,-28.31393900,E5147F87-45C7-E611-AFEB-00505698216F
17281,73179,B,32.17366400,-28.38761700,E6147F87-45C7-E611-AFEB-00505698216F
17282,73180,B,32.15332100,-28.42523100,E7147F87-45C7-E611-AFEB-00505698216F
17283,73181,B,32.11877800,-28.35470700,E8147F87-45C7-E611-AFEB-00505698216F
17284,73182,B,32.15038900,-28.35892300,E9147F87-45C7-E611-AFEB-00505698216F
17285,73183,B,32.03975300,-28.28049300,EA147F87-45C7-E611-AFEB-00505698216F
17286,73184,B,32.05048300,-28.39566200,EB147F87-45C7-E611-AFEB-00505698216F
17287,73186,B,32.11945400,-28.25127100,EC147F87-45C7-E611-AFEB-00505698216F
17288,73187,B,32.14065100,-28.44721600,ED147F87-45C7-E611-AFEB-00505698216F
17289,73188,B,32.11244000,-28.32436500,EE147F87-45C7-E611-AFEB-00505698216F
17290,73189,B,32.18615300,-28.37180200,EF147F87-45C7-E611-AFEB-00505698216F
17291,73185,B,32.08965200,-28.31159700,F0147F87-45C7-E611-AFEB-00505698216F
17292,73190,B,32.14018600,-28.44430700,F1147F87-45C7-E611-AFEB-00505698216F
17293,73194,B,32.13124200,-28.42430800,F2147F87-45C7-E611-AFEB-00505698216F
17294,73191,B,32.13456900,-28.44588600,F3147F87-45C7-E611-AFEB-00505698216F
17295,73192,B,32.13547600,-28.42968000,F4147F87-45C7-E611-AFEB-00505698216F
17297,73196,B,32.14880200,-28.43830000,F6147F87-45C7-E611-AFEB-00505698216F
17298,73195,B,32.14393400,-28.44962100,F7147F87-45C7-E611-AFEB-00505698216F
17300,73198,B,32.14998500,-28.44123800,F9147F87-45C7-E611-AFEB-00505698216F
17301,73199,B,32.15044100,-28.44342100,FA147F87-45C7-E611-AFEB-00505698216F
17302,73200,B,32.15640800,-28.43681600,FB147F87-45C7-E611-AFEB-00505698216F
17303,73201,B,32.15592700,-28.43900900,FC147F87-45C7-E611-AFEB-00505698216F
17305,73203,B,32.13422700,-28.43352900,FE147F87-45C7-E611-AFEB-00505698216F
17306,73204,B,32.14907300,-28.43620000,FF147F87-45C7-E611-AFEB-00505698216F
17307,73205,B,32.15598400,-28.43373100,00157F87-45C7-E611-AFEB-00505698216F
17308,73206,B,32.15305700,-28.43144400,01157F87-45C7-E611-AFEB-00505698216F
17309,73207,B,32.15438900,-28.43156700,02157F87-45C7-E611-AFEB-00505698216F
17310,73209,B,32.15933800,-28.42727400,03157F87-45C7-E611-AFEB-00505698216F
17311,19228,B,32.16583800,-28.42837200,04157F87-45C7-E611-AFEB-00505698216F
17312,73210,B,32.15606300,-28.43351800,05157F87-45C7-E611-AFEB-00505698216F
17313,73211,B,32.15592200,-28.43328100,06157F87-45C7-E611-AFEB-00505698216F
17315,73208,B,32.14255800,-28.42573100,07157F87-45C7-E611-AFEB-00505698216F
17316,73212,B,32.15082200,-28.43163200,08157F87-45C7-E611-AFEB-00505698216F
17317,73213,B,32.14304700,-28.44214900,09157F87-45C7-E611-AFEB-00505698216F
17318,73214,B,32.14536900,-28.43667200,0A157F87-45C7-E611-AFEB-00505698216F
17319,73215,B,32.14394300,-28.42408700,0B157F87-45C7-E611-AFEB-00505698216F
17320,73216,B,32.14425600,-28.43609000,0C157F87-45C7-E611-AFEB-00505698216F
17321,73217,B,32.15570400,-28.43363700,0D157F87-45C7-E611-AFEB-00505698216F
17322,73218,B,32.13822900,-28.42645200,0E157F87-45C7-E611-AFEB-00505698216F
17325,73222,B,32.16018300,-28.42190300,11157F87-45C7-E611-AFEB-00505698216F
17326,73223,B,32.16106300,-28.42076700,12157F87-45C7-E611-AFEB-00505698216F
17327,73226,B,32.15203600,-28.41986100,13157F87-45C7-E611-AFEB-00505698216F
17328,73227,B,32.15263300,-28.42057100,14157F87-45C7-E611-AFEB-00505698216F
17330,73225,B,32.16195100,-28.42227200,16157F87-45C7-E611-AFEB-00505698216F
17331,73228,B,32.15256400,-28.41283800,17157F87-45C7-E611-AFEB-00505698216F
17332,73229,B,32.15587100,-28.43405200,18157F87-45C7-E611-AFEB-00505698216F
17333,73230,B,32.15051000,-28.41679500,19157F87-45C7-E611-AFEB-00505698216F
17334,73231,B,32.14957500,-28.41659300,1A157F87-45C7-E611-AFEB-00505698216F
17335,73232,B,32.14887400,-28.41746700,1B157F87-45C7-E611-AFEB-00505698216F
17336,73233,B,32.15631200,-28.42952800,1C157F87-45C7-E611-AFEB-00505698216F
17337,73235,B,32.15465300,-28.42211600,1D157F87-45C7-E611-AFEB-00505698216F
17338,73236,B,32.15551800,-28.42017600,1E157F87-45C7-E611-AFEB-00505698216F
17339,73239,B,32.15862800,-28.42259500,1F157F87-45C7-E611-AFEB-00505698216F
17340,73240,B,32.15854900,-28.42282600,20157F87-45C7-E611-AFEB-00505698216F
17341,73241,B,32.16628600,-28.39743100,21157F87-45C7-E611-AFEB-00505698216F
17342,73244,B,32.14799700,-28.39614800,22157F87-45C7-E611-AFEB-00505698216F
17343,73243,B,32.15038000,-28.39067800,23157F87-45C7-E611-AFEB-00505698216F
17344,73242,B,32.16315700,-28.39832100,24157F87-45C7-E611-AFEB-00505698216F
17346,73245,B,32.10049700,-28.40676100,25157F87-45C7-E611-AFEB-00505698216F
17349,73248,B,32.14507900,-28.39565900,27157F87-45C7-E611-AFEB-00505698216F
17350,73250,B,32.11153600,-28.39348900,28157F87-45C7-E611-AFEB-00505698216F
17352,73251,B,32.12807500,-28.40861800,2A157F87-45C7-E611-AFEB-00505698216F
17353,73253,B,32.18904300,-28.37085500,2B157F87-45C7-E611-AFEB-00505698216F
17354,73252,B,32.17162100,-28.37813700,2C157F87-45C7-E611-AFEB-00505698216F
17355,73255,B,32.16234800,-28.42041400,2D157F87-45C7-E611-AFEB-00505698216F
17356,73256,B,32.15167300,-28.43029600,2E157F87-45C7-E611-AFEB-00505698216F
17357,73257,B,32.14136100,-28.43059200,2F157F87-45C7-E611-AFEB-00505698216F
17358,73259,B,32.14325900,-28.39755600,30157F87-45C7-E611-AFEB-00505698216F
17359,73260,B,32.16413900,-28.39548500,31157F87-45C7-E611-AFEB-00505698216F
17360,73261,B,32.18925600,-28.35837500,32157F87-45C7-E611-AFEB-00505698216F
17361,73234,B,32.13791800,-28.43958200,33157F87-45C7-E611-AFEB-00505698216F
17362,73237,B,32.15493600,-28.41420300,34157F87-45C7-E611-AFEB-00505698216F
17363,73238,B,32.15338800,-28.41276200,35157F87-45C7-E611-AFEB-00505698216F
17364,73220,B,32.15565100,-28.43399900,36157F87-45C7-E611-AFEB-00505698216F
17365,73258,B,32.14409200,-28.39644900,37157F87-45C7-E611-AFEB-00505698216F
17366,73265,B,32.17565200,-28.37147600,38157F87-45C7-E611-AFEB-00505698216F
17367,73264,B,32.19325500,-28.35791900,39157F87-45C7-E611-AFEB-00505698216F
17368,73266,B,32.20683300,-28.34158200,3A157F87-45C7-E611-AFEB-00505698216F
17369,73267,B,32.16534600,-28.32131400,3B157F87-45C7-E611-AFEB-00505698216F
17370,73263,B,32.17382900,-28.36058600,3C157F87-45C7-E611-AFEB-00505698216F
17371,73262,B,32.15842300,-28.36169200,3D157F87-45C7-E611-AFEB-00505698216F
17372,73268,B,32.16937900,-28.37985400,3E157F87-45C7-E611-AFEB-00505698216F
17373,73269,B,32.20641800,-28.33639600,3F157F87-45C7-E611-AFEB-00505698216F
17374,73270,B,32.17032900,-28.37794400,40157F87-45C7-E611-AFEB-00505698216F
17376,73271,B,32.12484400,-28.34233300,41157F87-45C7-E611-AFEB-00505698216F
17377,73272,B,32.13302500,-28.34138100,42157F87-45C7-E611-AFEB-00505698216F
17378,73275,B,32.08845300,-28.37913000,43157F87-45C7-E611-AFEB-00505698216F
17379,73273,B,32.15584700,-28.36164300,44157F87-45C7-E611-AFEB-00505698216F
17380,73274,B,32.13360300,-28.37274900,45157F87-45C7-E611-AFEB-00505698216F
17381,73276,B,32.01271200,-28.39299700,46157F87-45C7-E611-AFEB-00505698216F
17382,73277,B,32.17294100,-28.30598000,47157F87-45C7-E611-AFEB-00505698216F
17383,73278,B,32.13965600,-28.35557100,48157F87-45C7-E611-AFEB-00505698216F
17384,73279,B,32.12385000,-28.36210600,49157F87-45C7-E611-AFEB-00505698216F
17386,73282,B,32.09571500,-28.34084300,4B157F87-45C7-E611-AFEB-00505698216F
17387,73283,B,32.05231100,-28.34758400,4C157F87-45C7-E611-AFEB-00505698216F
17388,73284,B,32.04985800,-28.34685100,4D157F87-45C7-E611-AFEB-00505698216F
17389,73285,B,32.08750700,-28.40954700,4E157F87-45C7-E611-AFEB-00505698216F
17390,73288,B,32.05882200,-28.40667600,4F157F87-45C7-E611-AFEB-00505698216F
17391,73287,B,32.06324600,-28.44176800,50157F87-45C7-E611-AFEB-00505698216F
17392,73286,B,32.11659100,-28.31699200,51157F87-45C7-E611-AFEB-00505698216F
17393,73281,B,32.11314100,-28.34917000,52157F87-45C7-E611-AFEB-00505698216F
17394,73289,B,32.09581300,-28.32909200,53157F87-45C7-E611-AFEB-00505698216F
17395,73291,B,32.13869100,-28.32904400,54157F87-45C7-E611-AFEB-00505698216F
17397,73292,B,32.09123200,-28.30053300,56157F87-45C7-E611-AFEB-00505698216F
17398,73293,B,31.99737500,-28.29183000,57157F87-45C7-E611-AFEB-00505698216F
17399,73294,B,32.07530900,-28.27403700,58157F87-45C7-E611-AFEB-00505698216F
17401,73295,B,32.13931200,-28.43227100,59157F87-45C7-E611-AFEB-00505698216F
17402,73296,B,32.13469200,-28.43599200,5A157F87-45C7-E611-AFEB-00505698216F
17403,73297,B,32.13546100,-28.43936100,5B157F87-45C7-E611-AFEB-00505698216F
17404,73299,B,32.13377800,-28.43657400,5C157F87-45C7-E611-AFEB-00505698216F
17405,73300,B,32.14179900,-28.42653000,5D157F87-45C7-E611-AFEB-00505698216F
17406,73301,B,32.13396500,-28.43303500,5E157F87-45C7-E611-AFEB-00505698216F
17407,73302,B,32.14252100,-28.43323500,5F157F87-45C7-E611-AFEB-00505698216F
17408,73303,B,32.15790400,-28.41744500,60157F87-45C7-E611-AFEB-00505698216F
17409,73304,B,32.15584000,-28.41954600,61157F87-45C7-E611-AFEB-00505698216F
17410,73309,B,32.13373300,-28.28468900,62157F87-45C7-E611-AFEB-00505698216F
17411,73308,B,32.16160800,-28.42493300,63157F87-45C7-E611-AFEB-00505698216F
17412,73305,B,32.16479800,-28.39606600,64157F87-45C7-E611-AFEB-00505698216F
17413,73306,B,32.16808500,-28.39132300,65157F87-45C7-E611-AFEB-00505698216F
17414,73307,B,32.17013300,-28.38776100,66157F87-45C7-E611-AFEB-00505698216F
17415,73310,B,32.16668700,-28.36473800,67157F87-45C7-E611-AFEB-00505698216F
17416,73311,B,32.16601300,-28.37700200,68157F87-45C7-E611-AFEB-00505698216F
17417,73312,B,32.16550800,-28.37761900,69157F87-45C7-E611-AFEB-00505698216F
17419,73314,B,32.17901500,-28.37392600,6B157F87-45C7-E611-AFEB-00505698216F
