IntID,ExtID,Type,Longitude,Latitude,uuid,cluster
14362,18960,B,32.162964,-28.430453,920b7f87-45c7-e611-afeb-00505698216f,410
14363,18725,B,32.170888,-28.425892,930b7f87-45c7-e611-afeb-00505698216f,443
14369,18660,B,32.171166,-28.426482,940b7f87-45c7-e611-afeb-00505698216f,444
14370,19455,B,32.165417,-28.425622,950b7f87-45c7-e611-afeb-00505698216f,305
14371,18546,B,32.168328,-28.431582,960b7f87-45c7-e611-afeb-00505698216f,336
14372,19265,B,32.164837,-28.426562,970b7f87-45c7-e611-afeb-00505698216f,275
14374,19260,B,32.165127,-28.426253,980b7f87-45c7-e611-afeb-00505698216f,304
14379,19261,B,32.164986,-28.426152,990b7f87-45c7-e611-afeb-00505698216f,305
14381,19262,B,32.164857,-28.426213,9a0b7f87-45c7-e611-afeb-00505698216f,304
14388,19356,B,32.168877,-28.427783,9b0b7f87-45c7-e611-afeb-00505698216f,321
14391,18405,B,32.169575,-28.432822,9c0b7f87-45c7-e611-afeb-00505698216f,345
14392,19457,B,32.165326,-28.425332,9d0b7f87-45c7-e611-afeb-00505698216f,272
14396,19321,B,32.167405,-28.427983,9e0b7f87-45c7-e611-afeb-00505698216f,318
14404,19266,B,32.164956,-28.426632,9f0b7f87-45c7-e611-afeb-00505698216f,304
14405,19264,B,32.164696,-28.426432,a00b7f87-45c7-e611-afeb-00505698216f,275
14407,19263,B,32.164757,-28.426302,a10b7f87-45c7-e611-afeb-00505698216f,275
14421,19297,B,32.167798,-28.427062,a20b7f87-45c7-e611-afeb-00505698216f,429
14423,19322,B,32.167576,-28.428162,a30b7f87-45c7-e611-afeb-00505698216f,318
14424,18365,B,32.167477,-28.430012,a40b7f87-45c7-e611-afeb-00505698216f,426
14429,19314,B,32.167855,-28.427552,a60b7f87-45c7-e611-afeb-00505698216f,317
14430,19307,B,32.168458,-28.427252,a70b7f87-45c7-e611-afeb-00505698216f,467
14432,18664,B,32.171456,-28.426442,a80b7f87-45c7-e611-afeb-00505698216f,444
14433,19231,B,32.165696,-28.428242,a90b7f87-45c7-e611-afeb-00505698216f,296
14436,18719,B,32.172005,-28.427453,aa0b7f87-45c7-e611-afeb-00505698216f,451
14437,18408,B,32.169705,-28.432501,ab0b7f87-45c7-e611-afeb-00505698216f,345
14438,19079,B,32.164708,-28.428792,ac0b7f87-45c7-e611-afeb-00505698216f,290
14439,18663,B,32.171467,-28.426322,ad0b7f87-45c7-e611-afeb-00505698216f,444
14440,18659,B,32.171128,-28.426611,ae0b7f87-45c7-e611-afeb-00505698216f,445
14442,18358,B,32.167607,-28.429522,af0b7f87-45c7-e611-afeb-00505698216f,327
14444,19323,B,32.167508,-28.428221,b00b7f87-45c7-e611-afeb-00505698216f,318
14447,19327,B,32.167267,-28.428421,b10b7f87-45c7-e611-afeb-00505698216f,428
14452,18541,B,32.168828,-28.431462,b30b7f87-45c7-e611-afeb-00505698216f,337
14454,19296,B,32.167836,-28.427172,b40b7f87-45c7-e611-afeb-00505698216f,429
14455,18536,B,32.168496,-28.431162,b50b7f87-45c7-e611-afeb-00505698216f,335
14458,18650,B,32.170407,-28.427472,b60b7f87-45c7-e611-afeb-00505698216f,471
14460,18555,B,32.168034,-28.430651,b70b7f87-45c7-e611-afeb-00505698216f,332
14463,19358,B,32.169015,-28.427662,b80b7f87-45c7-e611-afeb-00505698216f,467
14468,19299,B,32.167454,-28.426901,b90b7f87-45c7-e611-afeb-00505698216f,314
14471,19230,B,32.165875,-28.428141,ba0b7f87-45c7-e611-afeb-00505698216f,296
14475,19532,B,32.162457,-28.427493,bb0b7f87-45c7-e611-afeb-00505698216f,482
14480,18917,B,32.166737,-28.431061,bc0b7f87-45c7-e611-afeb-00505698216f,422
14482,19103,B,32.164467,-28.428181,bd0b7f87-45c7-e611-afeb-00505698216f,282
14484,18653,B,32.170678,-28.427212,be0b7f87-45c7-e611-afeb-00505698216f,461
14486,18542,B,32.168828,-28.431681,bf0b7f87-45c7-e611-afeb-00505698216f,337
14487,18520,B,32.168915,-28.432103,c00b7f87-45c7-e611-afeb-00505698216f,338
14489,19426,B,32.166966,-28.426262,c10b7f87-45c7-e611-afeb-00505698216f,310
14493,18655,B,32.170834,-28.426993,c20b7f87-45c7-e611-afeb-00505698216f,461
14494,19433,B,32.167058,-28.426072,c30b7f87-45c7-e611-afeb-00505698216f,311
14497,18371,B,32.167595,-28.430682,c40b7f87-45c7-e611-afeb-00505698216f,332
14500,19475,B,32.165745,-28.425091,c50b7f87-45c7-e611-afeb-00505698216f,306
14502,19474,B,32.165894,-28.425112,c60b7f87-45c7-e611-afeb-00505698216f,307
14503,18558,B,32.167904,-28.430342,c70b7f87-45c7-e611-afeb-00505698216f,331
14505,18786,B,32.169964,-28.427332,c80b7f87-45c7-e611-afeb-00505698216f,464
14506,19432,B,32.166848,-28.425942,c90b7f87-45c7-e611-afeb-00505698216f,309
14507,19431,B,32.166726,-28.425883,ca0b7f87-45c7-e611-afeb-00505698216f,309
14508,18781,B,32.170407,-28.426901,cb0b7f87-45c7-e611-afeb-00505698216f,463
14509,18376,B,32.167798,-28.431202,cc0b7f87-45c7-e611-afeb-00505698216f,334
14510,18557,B,32.167946,-28.430453,cd0b7f87-45c7-e611-afeb-00505698216f,331
14511,19295,B,32.167756,-28.427271,ce0b7f87-45c7-e611-afeb-00505698216f,317
14512,18775,B,32.170746,-28.426322,cf0b7f87-45c7-e611-afeb-00505698216f,443
14513,19250,B,32.165955,-28.427002,d00b7f87-45c7-e611-afeb-00505698216f,302
14514,19311,B,32.168206,-28.427542,d10b7f87-45c7-e611-afeb-00505698216f,320
14515,19359,B,32.168847,-28.427512,d20b7f87-45c7-e611-afeb-00505698216f,321
14516,19471,B,32.166318,-28.425171,d30b7f87-45c7-e611-afeb-00505698216f,431
14517,19473,B,32.166035,-28.425131,d40b7f87-45c7-e611-afeb-00505698216f,307
14518,19292,B,32.167428,-28.427493,d50b7f87-45c7-e611-afeb-00505698216f,317
14519,18375,B,32.167767,-28.431101,d60b7f87-45c7-e611-afeb-00505698216f,334
14520,18450,B,32.168736,-28.429492,d70b7f87-45c7-e611-afeb-00505698216f,328
14521,18778,B,32.170598,-28.426611,d80b7f87-45c7-e611-afeb-00505698216f,462
14528,19290,B,32.167096,-28.427472,d90b7f87-45c7-e611-afeb-00505698216f,316
14529,18980,B,32.164445,-28.431523,da0b7f87-45c7-e611-afeb-00505698216f,389
14530,18981,B,32.164395,-28.431601,db0b7f87-45c7-e611-afeb-00505698216f,389
14531,18846,B,32.163537,-28.432362,dc0b7f87-45c7-e611-afeb-00505698216f,400
14532,19218,B,32.166646,-28.429612,dd0b7f87-45c7-e611-afeb-00505698216f,419
14533,19081,B,32.164685,-28.429013,de0b7f87-45c7-e611-afeb-00505698216f,290
14534,18440,B,32.169007,-28.429211,df0b7f87-45c7-e611-afeb-00505698216f,355
14535,18938,B,32.164826,-28.431242,e00b7f87-45c7-e611-afeb-00505698216f,388
14536,18934,B,32.165127,-28.431372,e10b7f87-45c7-e611-afeb-00505698216f,387
14537,18933,B,32.165246,-28.431412,e20b7f87-45c7-e611-afeb-00505698216f,388
14538,19173,B,32.165986,-28.429501,e30b7f87-45c7-e611-afeb-00505698216f,418
14539,22047,B,32.082538,-28.307418,e40b7f87-45c7-e611-afeb-00505698216f,3069
14541,22048,B,32.080374,-28.305534,e50b7f87-45c7-e611-afeb-00505698216f,3062
14542,22049,B,32.085765,-28.302378,e60b7f87-45c7-e611-afeb-00505698216f,3045
14543,22050,B,32.085624,-28.294575,e70b7f87-45c7-e611-afeb-00505698216f,2985
14544,22052,B,32.094588,-28.328999,e80b7f87-45c7-e611-afeb-00505698216f,3482
14545,22053,B,32.090907,-28.332174,e90b7f87-45c7-e611-afeb-00505698216f,3486
14546,22054,B,32.091452,-28.335531,ea0b7f87-45c7-e611-afeb-00505698216f,3509
14547,18025,B,32.10147,-28.345956,eb0b7f87-45c7-e611-afeb-00505698216f,3471
14548,22055,B,32.110038,-28.337504,ec0b7f87-45c7-e611-afeb-00505698216f,1022
14549,22051,B,32.08174,-28.299387,ed0b7f87-45c7-e611-afeb-00505698216f,3047
14550,22060,B,32.15944,-28.435718,ee0b7f87-45c7-e611-afeb-00505698216f,572
14551,22059,B,32.09587,-28.434646,ef0b7f87-45c7-e611-afeb-00505698216f,3798
14552,22058,B,32.104281,-28.427133,2e037f87-45c7-e611-afeb-00505698216f,3779
14553,22056,B,32.123436,-28.41109,f00b7f87-45c7-e611-afeb-00505698216f,917
14554,22057,B,32.111476,-28.414328,f10b7f87-45c7-e611-afeb-00505698216f,3810
14555,22045,B,32.141891,-28.429415,f20b7f87-45c7-e611-afeb-00505698216f,2
14556,22046,B,32.138641,-28.433462,f30b7f87-45c7-e611-afeb-00505698216f,852
14557,18741,B,32.168946,-28.425602,f40b7f87-45c7-e611-afeb-00505698216f,436
14558,18742,B,32.168816,-28.425581,f50b7f87-45c7-e611-afeb-00505698216f,436
14559,18739,B,32.169186,-28.425642,f60b7f87-45c7-e611-afeb-00505698216f,437
14560,19452,B,32.168576,-28.425541,f70b7f87-45c7-e611-afeb-00505698216f,436
14561,19451,B,32.168458,-28.425522,f80b7f87-45c7-e611-afeb-00505698216f,436
14562,19449,B,32.168206,-28.425482,f90b7f87-45c7-e611-afeb-00505698216f,474
14563,19448,B,32.168088,-28.425473,fa0b7f87-45c7-e611-afeb-00505698216f,474
14564,19440,B,32.167016,-28.425482,fb0b7f87-45c7-e611-afeb-00505698216f,430
14565,19441,B,32.167027,-28.425292,fc0b7f87-45c7-e611-afeb-00505698216f,430
14566,19447,B,32.167965,-28.425442,fd0b7f87-45c7-e611-afeb-00505698216f,474
14567,19445,B,32.167725,-28.425393,fe0b7f87-45c7-e611-afeb-00505698216f,431
14568,19444,B,32.167565,-28.425313,ff0b7f87-45c7-e611-afeb-00505698216f,431
14569,19168,B,32.166276,-28.429951,000c7f87-45c7-e611-afeb-00505698216f,416
14570,19565,B,32.162797,-28.426602,010c7f87-45c7-e611-afeb-00505698216f,262
14571,18679,B,32.171765,-28.427842,020c7f87-45c7-e611-afeb-00505698216f,453
14573,19422,B,32.167416,-28.426293,040c7f87-45c7-e611-afeb-00505698216f,311
14574,19462,B,32.165738,-28.425562,050c7f87-45c7-e611-afeb-00505698216f,305
14575,18547,B,32.168305,-28.431471,060c7f87-45c7-e611-afeb-00505698216f,336
14576,18539,B,32.168557,-28.431311,070c7f87-45c7-e611-afeb-00505698216f,336
14577,18512,B,32.168866,-28.432341,080c7f87-45c7-e611-afeb-00505698216f,339
14578,18509,B,32.169255,-28.432353,090c7f87-45c7-e611-afeb-00505698216f,344
14579,19258,B,32.165295,-28.426442,0a0c7f87-45c7-e611-afeb-00505698216f,303
14580,19269,B,32.165307,-28.426842,0b0c7f87-45c7-e611-afeb-00505698216f,300
14581,19270,B,32.165467,-28.426852,0c0c7f87-45c7-e611-afeb-00505698216f,300
14582,19271,B,32.165635,-28.427033,0d0c7f87-45c7-e611-afeb-00505698216f,299
14583,19274,B,32.165207,-28.427083,0e0c7f87-45c7-e611-afeb-00505698216f,300
14584,18701,B,32.172158,-28.426201,0f0c7f87-45c7-e611-afeb-00505698216f,447
14585,19478,B,32.165326,-28.425011,100c7f87-45c7-e611-afeb-00505698216f,272
14586,19477,B,32.165486,-28.425051,110c7f87-45c7-e611-afeb-00505698216f,306
14587,19470,B,32.166436,-28.425251,120c7f87-45c7-e611-afeb-00505698216f,431
14588,19469,B,32.166466,-28.425381,2f037f87-45c7-e611-afeb-00505698216f,308
14589,19468,B,32.166356,-28.425513,130c7f87-45c7-e611-afeb-00505698216f,308
14590,19305,B,32.167107,-28.426873,140c7f87-45c7-e611-afeb-00505698216f,314
14591,19302,B,32.167286,-28.427182,150c7f87-45c7-e611-afeb-00505698216f,315
14592,19291,B,32.167225,-28.427521,160c7f87-45c7-e611-afeb-00505698216f,316
14593,18744,B,32.168847,-28.425982,170c7f87-45c7-e611-afeb-00505698216f,435
14594,18743,B,32.168725,-28.425963,180c7f87-45c7-e611-afeb-00505698216f,435
14595,18748,B,32.169358,-28.426062,190c7f87-45c7-e611-afeb-00505698216f,438
14596,19400,B,32.168305,-28.426173,1a0c7f87-45c7-e611-afeb-00505698216f,433
14597,19399,B,32.168187,-28.426152,1b0c7f87-45c7-e611-afeb-00505698216f,433
14598,19412,B,32.168366,-28.425902,1c0c7f87-45c7-e611-afeb-00505698216f,434
14599,19413,B,32.168236,-28.425883,1d0c7f87-45c7-e611-afeb-00505698216f,433
14600,19404,B,32.168797,-28.426253,1e0c7f87-45c7-e611-afeb-00505698216f,435
14601,19410,B,32.168618,-28.425942,1f0c7f87-45c7-e611-afeb-00505698216f,434
14602,19411,B,32.168477,-28.425923,200c7f87-45c7-e611-afeb-00505698216f,434
14603,19403,B,32.168656,-28.426232,210c7f87-45c7-e611-afeb-00505698216f,435
14604,19402,B,32.168538,-28.426213,220c7f87-45c7-e611-afeb-00505698216f,434
14605,19405,B,32.168934,-28.426272,230c7f87-45c7-e611-afeb-00505698216f,472
14606,18745,B,32.168995,-28.426013,240c7f87-45c7-e611-afeb-00505698216f,435
14607,19387,B,32.168347,-28.426562,250c7f87-45c7-e611-afeb-00505698216f,473
14608,19384,B,32.168755,-28.426632,260c7f87-45c7-e611-afeb-00505698216f,472
14609,19380,B,32.169217,-28.426701,270c7f87-45c7-e611-afeb-00505698216f,439
14610,19376,B,32.168965,-28.426993,280c7f87-45c7-e611-afeb-00505698216f,467
14611,19383,B,32.168854,-28.426651,290c7f87-45c7-e611-afeb-00505698216f,472
14612,19381,B,32.169106,-28.426682,2a0c7f87-45c7-e611-afeb-00505698216f,472
14613,19378,B,32.169297,-28.426892,2b0c7f87-45c7-e611-afeb-00505698216f,466
14614,19377,B,32.168995,-28.426852,2c0c7f87-45c7-e611-afeb-00505698216f,467
14615,19386,B,32.168477,-28.426583,2d0c7f87-45c7-e611-afeb-00505698216f,473
14616,19374,B,32.168896,-28.427172,2e0c7f87-45c7-e611-afeb-00505698216f,467
14617,19382,B,32.168976,-28.426663,2f0c7f87-45c7-e611-afeb-00505698216f,472
14618,19372,B,32.169236,-28.427363,300c7f87-45c7-e611-afeb-00505698216f,466
14619,19388,B,32.168225,-28.426543,310c7f87-45c7-e611-afeb-00505698216f,473
14620,19385,B,32.168625,-28.426611,320c7f87-45c7-e611-afeb-00505698216f,473
14621,18751,B,32.169648,-28.427151,330c7f87-45c7-e611-afeb-00505698216f,465
14622,18750,B,32.169777,-28.427252,340c7f87-45c7-e611-afeb-00505698216f,464
14623,18948,B,32.163876,-28.431052,350c7f87-45c7-e611-afeb-00505698216f,390
14624,18755,B,32.169755,-28.426802,360c7f87-45c7-e611-afeb-00505698216f,465
14625,18761,B,32.170315,-28.426503,370c7f87-45c7-e611-afeb-00505698216f,441
14626,18763,B,32.170086,-28.426442,380c7f87-45c7-e611-afeb-00505698216f,440
14627,18764,B,32.169945,-28.426432,390c7f87-45c7-e611-afeb-00505698216f,440
14628,18766,B,32.169705,-28.426402,3a0c7f87-45c7-e611-afeb-00505698216f,439
14629,18768,B,32.169896,-28.426152,3b0c7f87-45c7-e611-afeb-00505698216f,440
14630,18947,B,32.163926,-28.430802,3c0c7f87-45c7-e611-afeb-00505698216f,391
14631,18949,B,32.163735,-28.430792,3d0c7f87-45c7-e611-afeb-00505698216f,391
14632,18951,B,32.163544,-28.430972,3e0c7f87-45c7-e611-afeb-00505698216f,392
14633,18952,B,32.163426,-28.430872,3f0c7f87-45c7-e611-afeb-00505698216f,392
14634,18954,B,32.163476,-28.430642,400c7f87-45c7-e611-afeb-00505698216f,392
14635,18958,B,32.163518,-28.430333,410c7f87-45c7-e611-afeb-00505698216f,411
14636,18957,B,32.163487,-28.430462,420c7f87-45c7-e611-afeb-00505698216f,411
14637,18770,B,32.170136,-28.426201,430c7f87-45c7-e611-afeb-00505698216f,441
14638,18754,B,32.169617,-28.426772,440c7f87-45c7-e611-afeb-00505698216f,465
14639,18771,B,32.170266,-28.426213,450c7f87-45c7-e611-afeb-00505698216f,441
14640,18769,B,32.170018,-28.426173,460c7f87-45c7-e611-afeb-00505698216f,440
14641,18370,B,32.167546,-28.430583,470c7f87-45c7-e611-afeb-00505698216f,333
14642,18369,B,32.167496,-28.430481,480c7f87-45c7-e611-afeb-00505698216f,333
14643,18368,B,32.167466,-28.430382,490c7f87-45c7-e611-afeb-00505698216f,423
14644,18367,B,32.167435,-28.430293,4a0c7f87-45c7-e611-afeb-00505698216f,423
14645,18366,B,32.167447,-28.430163,4b0c7f87-45c7-e611-afeb-00505698216f,423
14646,18780,B,32.170464,-28.426793,30037f87-45c7-e611-afeb-00505698216f,462
14647,18776,B,32.170727,-28.426411,4c0c7f87-45c7-e611-afeb-00505698216f,443
14648,19416,B,32.167878,-28.425822,4d0c7f87-45c7-e611-afeb-00505698216f,432
14649,19436,B,32.166897,-28.425751,31037f87-45c7-e611-afeb-00505698216f,309
14651,18920,B,32.166516,-28.430762,4e0c7f87-45c7-e611-afeb-00505698216f,422
14652,19435,B,32.167157,-28.425852,4f0c7f87-45c7-e611-afeb-00505698216f,311
14653,19393,B,32.167656,-28.426503,500c7f87-45c7-e611-afeb-00505698216f,313
14654,19423,B,32.167374,-28.426392,510c7f87-45c7-e611-afeb-00505698216f,312
14655,19418,B,32.167656,-28.425902,520c7f87-45c7-e611-afeb-00505698216f,432
14656,19414,B,32.168114,-28.425862,530c7f87-45c7-e611-afeb-00505698216f,432
14657,19395,B,32.167744,-28.426232,540c7f87-45c7-e611-afeb-00505698216f,312
14658,19417,B,32.167767,-28.425831,550c7f87-45c7-e611-afeb-00505698216f,432
14659,19185,B,32.165024,-28.428912,560c7f87-45c7-e611-afeb-00505698216f,290
14660,18499,B,32.169686,-28.431302,570c7f87-45c7-e611-afeb-00505698216f,348
14661,18657,B,32.170968,-28.426812,580c7f87-45c7-e611-afeb-00505698216f,445
14662,18372,B,32.167637,-28.430783,590c7f87-45c7-e611-afeb-00505698216f,333
14663,19242,B,32.165196,-28.427472,5a0c7f87-45c7-e611-afeb-00505698216f,279
14664,18383,B,32.167996,-28.431962,5b0c7f87-45c7-e611-afeb-00505698216f,370
14665,19333,B,32.166985,-28.428643,5c0c7f87-45c7-e611-afeb-00505698216f,427
14666,19007,B,32.164845,-28.431653,5d0c7f87-45c7-e611-afeb-00505698216f,381
14667,18914,B,32.166485,-28.431302,5e0c7f87-45c7-e611-afeb-00505698216f,423
14668,19233,B,32.165764,-28.428023,5f0c7f87-45c7-e611-afeb-00505698216f,297
14669,19105,B,32.164486,-28.427971,600c7f87-45c7-e611-afeb-00505698216f,282
14670,18915,B,32.166615,-28.431252,610c7f87-45c7-e611-afeb-00505698216f,422
14671,18924,B,32.166077,-28.430783,620c7f87-45c7-e611-afeb-00505698216f,421
14672,18943,B,32.164284,-28.430832,630c7f87-45c7-e611-afeb-00505698216f,390
14673,19409,B,32.169427,-28.426352,640c7f87-45c7-e611-afeb-00505698216f,439
14674,19273,B,32.165387,-28.427132,650c7f87-45c7-e611-afeb-00505698216f,300
14675,19163,B,32.166096,-28.429263,660c7f87-45c7-e611-afeb-00505698216f,420
14676,19107,B,32.164506,-28.427752,670c7f87-45c7-e611-afeb-00505698216f,280
14677,18911,B,32.166344,-28.431592,680c7f87-45c7-e611-afeb-00505698216f,374
14678,18401,B,32.169106,-28.433352,690c7f87-45c7-e611-afeb-00505698216f,343
14679,18418,B,32.170098,-28.431443,6a0c7f87-45c7-e611-afeb-00505698216f,366
14680,19343,B,32.168114,-28.428532,6b0c7f87-45c7-e611-afeb-00505698216f,324
14681,19331,B,32.166836,-28.428492,6c0c7f87-45c7-e611-afeb-00505698216f,298
14682,18446,B,32.169346,-28.428591,6d0c7f87-45c7-e611-afeb-00505698216f,468
14683,18697,B,32.172417,-28.426692,6e0c7f87-45c7-e611-afeb-00505698216f,448
14684,19003,B,32.164826,-28.431952,6f0c7f87-45c7-e611-afeb-00505698216f,381
14685,19139,B,32.163315,-28.427931,700c7f87-45c7-e611-afeb-00505698216f,285
14686,18922,B,32.166318,-28.430771,710c7f87-45c7-e611-afeb-00505698216f,421
14687,18979,B,32.164506,-28.431422,720c7f87-45c7-e611-afeb-00505698216f,388
14688,18649,B,32.170334,-28.427552,730c7f87-45c7-e611-afeb-00505698216f,471
14689,18648,B,32.170247,-28.427672,740c7f87-45c7-e611-afeb-00505698216f,471
14690,18777,B,32.170666,-28.426531,750c7f87-45c7-e611-afeb-00505698216f,462
14691,19077,B,32.164395,-28.428881,760c7f87-45c7-e611-afeb-00505698216f,289
14692,19123,B,32.164048,-28.428042,770c7f87-45c7-e611-afeb-00505698216f,283
14693,18832,B,32.163167,-28.431212,780c7f87-45c7-e611-afeb-00505698216f,393
14694,18341,B,32.168545,-28.428511,790c7f87-45c7-e611-afeb-00505698216f,323
14695,18785,B,32.170075,-28.427243,7a0c7f87-45c7-e611-afeb-00505698216f,464
14696,18787,B,32.169858,-28.427413,7b0c7f87-45c7-e611-afeb-00505698216f,464
14697,18836,B,32.163624,-28.431403,7c0c7f87-45c7-e611-afeb-00505698216f,393
14698,19259,B,32.165207,-28.426342,7d0c7f87-45c7-e611-afeb-00505698216f,303
14699,18403,B,32.169495,-28.433012,7e0c7f87-45c7-e611-afeb-00505698216f,343
14700,19438,B,32.167245,-28.425702,7f0c7f87-45c7-e611-afeb-00505698216f,311
14701,18632,B,32.171635,-28.428261,800c7f87-45c7-e611-afeb-00505698216f,454
14702,19408,B,32.169297,-28.426333,810c7f87-45c7-e611-afeb-00505698216f,438
14703,18711,B,32.172097,-28.427012,820c7f87-45c7-e611-afeb-00505698216f,449
14704,18730,B,32.170266,-28.425812,830c7f87-45c7-e611-afeb-00505698216f,442
14705,18662,B,32.171216,-28.426281,840c7f87-45c7-e611-afeb-00505698216f,444
14730,18702,B,32.172097,-28.426102,850c7f87-45c7-e611-afeb-00505698216f,447
14731,18699,B,32.172257,-28.426423,860c7f87-45c7-e611-afeb-00505698216f,448
14732,18693,B,32.172635,-28.427083,870c7f87-45c7-e611-afeb-00505698216f,449
14733,19401,B,32.168427,-28.426192,880c7f87-45c7-e611-afeb-00505698216f,433
14734,18779,B,32.170537,-28.426713,890c7f87-45c7-e611-afeb-00505698216f,462
14735,18783,B,32.170247,-28.427062,8a0c7f87-45c7-e611-afeb-00505698216f,463
14736,18670,B,32.171135,-28.427042,8b0c7f87-45c7-e611-afeb-00505698216f,446
14737,18735,B,32.169655,-28.425711,8c0c7f87-45c7-e611-afeb-00505698216f,475
14738,18717,B,32.172165,-28.427632,8d0c7f87-45c7-e611-afeb-00505698216f,452
14739,18651,B,32.170487,-28.427392,8e0c7f87-45c7-e611-afeb-00505698216f,471
14740,18682,B,32.172177,-28.427992,8f0c7f87-45c7-e611-afeb-00505698216f,452
14741,18694,B,32.172597,-28.426993,900c7f87-45c7-e611-afeb-00505698216f,449
14742,18705,B,32.171715,-28.426013,910c7f87-45c7-e611-afeb-00505698216f,447
14743,18404,B,32.169537,-28.432911,920c7f87-45c7-e611-afeb-00505698216f,343
14744,18658,B,32.171036,-28.426722,930c7f87-45c7-e611-afeb-00505698216f,445
14745,19324,B,32.167294,-28.428082,940c7f87-45c7-e611-afeb-00505698216f,318
14746,18562,B,32.168576,-28.432723,950c7f87-45c7-e611-afeb-00505698216f,340
14747,19219,B,32.166615,-28.429472,960c7f87-45c7-e611-afeb-00505698216f,419
14748,19375,B,32.169255,-28.427071,970c7f87-45c7-e611-afeb-00505698216f,466
14749,18571,B,32.168755,-28.432972,980c7f87-45c7-e611-afeb-00505698216f,340
14750,19560,B,32.162465,-28.426623,990c7f87-45c7-e611-afeb-00505698216f,261
14752,18568,B,32.169125,-28.432972,9a0c7f87-45c7-e611-afeb-00505698216f,343
14753,18569,B,32.168988,-28.432982,9b0c7f87-45c7-e611-afeb-00505698216f,341
14754,18514,B,32.168595,-28.432341,9c0c7f87-45c7-e611-afeb-00505698216f,338
14755,18999,B,32.164467,-28.432032,9d0c7f87-45c7-e611-afeb-00505698216f,396
14756,19370,B,32.169606,-28.427372,9e0c7f87-45c7-e611-afeb-00505698216f,466
14757,18988,B,32.164036,-28.432322,9f0c7f87-45c7-e611-afeb-00505698216f,395
14758,18989,B,32.163994,-28.432421,a00c7f87-45c7-e611-afeb-00505698216f,396
14759,18515,B,32.168465,-28.432341,a10c7f87-45c7-e611-afeb-00505698216f,339
14760,18986,B,32.164147,-28.432103,a20c7f87-45c7-e611-afeb-00505698216f,395
14761,19424,B,32.167348,-28.426503,a30c7f87-45c7-e611-afeb-00505698216f,314
14762,19099,B,32.164727,-28.428542,a40c7f87-45c7-e611-afeb-00505698216f,291
14763,18517,B,32.168526,-28.432072,a50c7f87-45c7-e611-afeb-00505698216f,337
14764,18955,B,32.163758,-28.430642,a60c7f87-45c7-e611-afeb-00505698216f,391
14765,18456,B,32.169304,-28.429902,a70c7f87-45c7-e611-afeb-00505698216f,353
14766,19398,B,32.168065,-28.426133,a80c7f87-45c7-e611-afeb-00505698216f,433
14767,19071,B,32.163655,-28.428822,a90c7f87-45c7-e611-afeb-00505698216f,288
14768,18362,B,32.167397,-28.429753,aa0c7f87-45c7-e611-afeb-00505698216f,426
14769,19074,B,32.163968,-28.428862,ab0c7f87-45c7-e611-afeb-00505698216f,288
14770,19598,B,32.164177,-28.425692,ac0c7f87-45c7-e611-afeb-00505698216f,268
14771,19115,B,32.163975,-28.427111,ad0c7f87-45c7-e611-afeb-00505698216f,277
14772,18544,B,32.168545,-28.431702,ae0c7f87-45c7-e611-afeb-00505698216f,337
14773,19226,B,32.166016,-28.428631,af0c7f87-45c7-e611-afeb-00505698216f,295
14774,19210,B,32.165886,-28.430232,b00c7f87-45c7-e611-afeb-00505698216f,416
14775,19484,B,32.164216,-28.424862,b10c7f87-45c7-e611-afeb-00505698216f,270
14776,18552,B,32.168168,-28.430953,b20c7f87-45c7-e611-afeb-00505698216f,334
14777,19396,B,32.167824,-28.426112,b30c7f87-45c7-e611-afeb-00505698216f,313
14778,18427,B,32.170575,-28.430521,b40c7f87-45c7-e611-afeb-00505698216f,362
14779,18356,B,32.167935,-28.429553,b50c7f87-45c7-e611-afeb-00505698216f,327
14780,19464,B,32.165894,-28.425412,b60c7f87-45c7-e611-afeb-00505698216f,307
14781,19465,B,32.166035,-28.425442,b70c7f87-45c7-e611-afeb-00505698216f,307
14782,19425,B,32.166886,-28.426371,b80c7f87-45c7-e611-afeb-00505698216f,310
14783,18508,B,32.169396,-28.432332,b90c7f87-45c7-e611-afeb-00505698216f,346
14784,18944,B,32.164235,-28.431082,ba0c7f87-45c7-e611-afeb-00505698216f,390
14785,18956,B,32.163777,-28.430481,bb0c7f87-45c7-e611-afeb-00505698216f,391
14786,19511,B,32.162205,-28.425192,bc0c7f87-45c7-e611-afeb-00505698216f,257
14787,18758,B,32.170056,-28.426861,bd0c7f87-45c7-e611-afeb-00505698216f,463
14788,18601,B,32.170365,-28.429251,be0c7f87-45c7-e611-afeb-00505698216f,358
14789,19538,B,32.163235,-28.427342,bf0c7f87-45c7-e611-afeb-00505698216f,480
14790,19539,B,32.163308,-28.427262,c00c7f87-45c7-e611-afeb-00505698216f,478
14791,19507,B,32.162278,-28.424752,c10c7f87-45c7-e611-afeb-00505698216f,4090
14792,19540,B,32.163388,-28.427172,c20c7f87-45c7-e611-afeb-00505698216f,478
14793,19535,B,32.162915,-28.427552,c30c7f87-45c7-e611-afeb-00505698216f,482
14794,18497,B,32.169728,-28.431042,c40c7f87-45c7-e611-afeb-00505698216f,365
14795,18455,B,32.169217,-28.429833,c50c7f87-45c7-e611-afeb-00505698216f,353
14796,18421,B,32.170186,-28.431122,c60c7f87-45c7-e611-afeb-00505698216f,366
