cluster,longitude,latitude
1556,32.017215,-28.394744
1557,32.017242,-28.394905
1557,32.018291,-28.394709
1557,32.018768,-28.392565
1557,32.017829,-28.39379
1557,32.018325,-28.392161
1557,32.019233,-28.390399
1557,32.019325,-28.391539
1557,32.019996,-28.392331
1557,32.020282,-28.391366
1557,32.020763,-28.390982
1558,32.020877,-28.392417
1558,32.021159,-28.391738
1558,32.022275,-28.394127
1558,32.021522,-28.395167
1558,32.022713,-28.393509
1558,32.022889,-28.389533
1558,32.022717,-28.39514
1558,32.023224,-28.392663
1558,32.023175,-28.392129
1558,32.022908,-28.395012
1559,32.023445,-28.394581
1559,32.028481,-28.394188
1559,32.026101,-28.393641
1559,32.027779,-28.394154
1559,32.023705,-28.392926
1559,32.02356892,-28.39139738
1559,32.024781,-28.391343
1559,32.025382,-28.39049
1559,32.023476,-28.391058
1559,32.024331,-28.390807
1560,32.024521,-28.390187
1560,32.031487,-28.381988
1560,32.025956,-28.384683
1560,32.028977,-28.384452
1560,32.030714,-28.380922
1560,32.031323,-28.37982
1560,32.031744,-28.377733
1560,32.030972,-28.378727
1560,32.028405,-28.381761
1560,32.03175,-28.38141
1561,32.045603,-28.394692
1561,32.043394,-28.39447
1561,32.040539,-28.395297
1561,32.044779,-28.395104
1561,32.04139342,-28.39508264
1561,32.043919,-28.394349
1561,32.04501,-28.394217
1561,32.044293,-28.394181
1561,32.044007,-28.393563
1561,32.045472,-28.393355
1562,32.044831,-28.392447
1562,32.043389,-28.389433
1562,32.044489,-28.389905
1562,32.032627,-28.378822
1562,32.044396,-28.389243
1562,32.03215,-28.378866
1562,32.045559,-28.388863
1562,32.045621,-28.388655
1562,32.045639,-28.386772
1562,32.045769,-28.392005
1563,32.050831,-28.394734
1563,32.0491,-28.394634
1563,32.047894,-28.395142
1563,32.047535,-28.395234
1563,32.047821,-28.395156
1563,32.049672,-28.394478
1563,32.045973,-28.394124
1563,32.049706,-28.393738
1563,32.046254,-28.393731
1563,32.049004,-28.393544
1564,32.047479,-28.39343
1564,32.048642,-28.393418
1564,32.046898,-28.392224
1564,32.050743,-28.392224
1564,32.049237,-28.391331
1564,32.049584,-28.39252
1564,32.050011,-28.391492
1564,32.048489,-28.392087
1564,32.04876,-28.390338
1564,32.05093,-28.390271
1565,32.050763,-28.389367
1565,32.048256,-28.388352
1565,32.046357,-28.38835
1565,32.051461,-28.386825
1565,32.049469,-28.388046
1565,32.046074,-28.388301
1565,32.047867,-28.387647
1565,32.049702,-28.387726
1565,32.048973,-28.386732
1565,32.050469,-28.386449
1566,32.05077,-28.386394
1566,32.051022,-28.385772
1566,32.047403,-28.386124
1566,32.047966,-28.386388
1566,32.05005572,-28.38556862
1566,32.050599,-28.384351
1566,32.050565,-28.384904
1566,32.051057,-28.383697
1566,32.051312,-28.377979
1566,32.050846,-28.377191
1567,32.052537,-28.383895
1567,32.052369,-28.385975
1567,32.051995,-28.388831
1567,32.052136,-28.384033
1567,32.052018,-28.389382
1567,32.05304,-28.389113
1567,32.053925,-28.388569
1567,32.053991,-28.386911
1567,32.053624,-28.387655
1567,32.053189,-28.384657
1568,32.054437,-28.38573
1568,32.054494,-28.38799
1568,32.054893,-28.386923
1568,32.054983,-28.386915
1568,32.055059,-28.386093
1568,32.066804,-28.379379
1568,32.068155,-28.380687
1568,32.05515,-28.385449
1568,32.069999,-28.394796
1568,32.069433,-28.395094
1569,32.05633,-28.379283
1569,32.051823,-28.376665
1569,32.05554,-28.378968
1569,32.061666,-28.378816
1569,32.061651,-28.37681
1569,32.054063,-28.376232
1569,32.051926,-28.378011
1569,32.06257,-28.376236
1569,32.057771,-28.378612
1569,32.055471,-28.377721
1570,32.063379,-28.376403
1570,32.064558,-28.378572
1570,32.06345954,-28.37697459
1570,32.068941,-28.377594
1570,32.069307,-28.377065
1570,32.066858,-28.376966
1570,32.070718,-28.376178
1570,32.066133,-28.37622
1570,32.068028,-28.378637
1570,32.066156,-28.37912
1571,31.992008,-28.353226
1571,31.99335,-28.353489
1571,31.991962,-28.351942
1571,31.994342,-28.352127
1571,31.993873,-28.350832
1571,31.99055,-28.351619
1571,31.99386,-28.351598
1571,31.990608,-28.350755
1571,31.993673,-28.35182
1571,31.991542,-28.350433
1572,31.989993,-28.349451
1572,31.993362,-28.349094
1572,31.992019,-28.349355
1572,31.993661,-28.348902
1572,31.991756,-28.348278
1572,31.991037,-28.348772
1572,31.9925959,-28.34867875
1572,31.990297,-28.347646
1572,31.990039,-28.348425
1572,31.99262,-28.348238
1573,31.994475,-28.35119
1573,31.994546,-28.348171
1573,32.005477,-28.352751
1573,32.005924,-28.353688
1573,32.005927,-28.350698
1573,32.006084,-28.351967
1573,32.006389,-28.348799
1573,32.006851,-28.349975
1573,32.007369,-28.349117
1573,32.00689,-28.350737
1574,32.007892,-28.34787
1574,32.00806,-28.351534
1574,32.008128,-28.350031
1574,32.008113,-28.354943
1574,32.008369,-28.355538
1574,32.009235,-28.35372
1574,32.008846,-28.347509
1574,32.008163,-28.352268
1574,32.013614,-28.358006
1574,32.014114,-28.357434
1575,32.017093,-28.356204
1575,32.014888,-28.358308
1575,32.017577,-28.357272
1575,32.018958,-28.357011
1575,32.021733,-28.366049
1575,32.023941,-28.367028
1575,32.018037,-28.359208
1575,32.022793,-28.366179
1575,32.017791,-28.359709
1575,32.025208,-28.36694
1576,32.025895,-28.366141
1576,32.026345,-28.367842
1576,32.026852,-28.364638
1576,32.027214,-28.366015
1576,32.026753,-28.365658
1576,32.027314,-28.356553
1576,32.028523,-28.364154
1576,32.027344,-28.367007
1576,32.027718,-28.365559
1576,32.028668,-28.36592
1577,32.018279,-28.355799
1577,32.017528,-28.355216
1577,32.018146,-28.35144
1577,32.019413,-28.352096
1577,32.019184,-28.349342
1577,32.019738,-28.35378
1577,32.018661,-28.353074
1577,32.020348,-28.349354
1577,32.020581,-28.351078
1577,32.020686,-28.349771
1578,32.020974,-28.35153
1578,32.021092,-28.352818
1578,32.021546,-28.350719
1578,32.021943,-28.348787
1578,32.022198,-28.348654
1578,32.02232,-28.349867
1578,32.022786,-28.347864
1578,32.026638,-28.353509
1578,32.026657,-28.354703
1578,32.027768,-28.354813
1579,32.029686,-28.376106
1579,32.029686,-28.3757
1579,32.029206,-28.373039
1579,32.029316,-28.36998
1579,32.030612,-28.375048
1579,32.033545,-28.373168
1579,32.031814,-28.373117
1579,32.034411,-28.371629
1579,32.030461,-28.369904
1579,32.028981,-28.369757
1580,32.039877,-28.368314
1580,32.029305,-28.367953
1580,32.029328,-28.367261
1580,32.036171,-28.363999
1580,32.038684,-28.367808
1580,32.030964,-28.363831
1580,32.029213,-28.363871
1580,32.0346,-28.364213
1580,32.03133,-28.364516
1580,32.028668,-28.366364
1581,32.04001,-28.368831
1581,32.040367,-28.367839
1581,32.040588,-28.368449
1581,32.040627,-28.368905
1581,32.041815,-28.368929
1581,32.041665,-28.36831
1581,32.04081,-28.368211
1581,32.041123,-28.367808
1581,32.040688,-28.36724
1581,32.041489,-28.367184
1582,32.041929,-28.367107
1582,32.042842,-28.366846
1582,32.041096,-28.366698
1582,32.04299,-28.365822
1582,32.042526,-28.365903
1582,32.042185,-28.36584
1582,32.04484606,-28.36387598
1582,32.041924,-28.366187
1582,32.042205,-28.366572
1582,32.04314,-28.366469
1583,32.02945,-28.36363
1583,32.029423,-28.363629
1583,32.032589,-28.363084
1583,32.034157,-28.363509
1583,32.029934,-28.363043
1583,32.034321,-28.363019
1583,32.031296,-28.361746
1583,32.031739,-28.360806
1583,32.034115,-28.357161
1583,32.033566,-28.356951
1584,32.030102,-28.355986
1584,32.030629,-28.35595
1584,32.03413,-28.355704
1584,32.034218,-28.353949
1584,32.03241,-28.353795
1584,32.032009,-28.35255
1584,32.031834,-28.354956
1584,32.032177,-28.354777
1584,32.034344,-28.352821
1584,32.028706,-28.354432
1585,32.044297,-28.354548
1585,32.034584,-28.353537
1585,32.035038,-28.362279
1585,32.037316,-28.362521
1585,32.03563,-28.361678
1585,32.035153,-28.361556
1585,32.038575,-28.361304
1585,32.04451,-28.355071
1585,32.037815,-28.362086
1585,32.038468,-28.360532
1586,32.044476,-28.353061
1586,32.034897,-28.352888
1586,32.034584,-28.351986
1586,32.044796,-28.351284
1586,32.035553,-28.35061
1586,32.042057,-28.348316
1586,32.036221,-28.349111
1586,32.044682,-28.349197
1586,32.037419,-28.347549
1586,32.044045,-28.350013
1587,32.052884,-28.371803
1587,32.051388,-28.368706
1587,32.05398028,-28.37193157
1587,32.054204,-28.370009
1587,32.053693,-28.368336
1587,32.053899,-28.373315
1587,32.054342,-28.371664
1587,32.054739,-28.373302
1587,32.054582,-28.373417
1587,32.054765,-28.372295
1588,32.054788,-28.374145
1588,32.054937,-28.375175
1588,32.059865,-28.368863
1588,32.06075,-28.371988
1588,32.060792,-28.375665
1588,32.062662,-28.371044
1588,32.060914,-28.368956
1588,32.061284,-28.369406
1588,32.062307,-28.373916
1588,32.061674,-28.372617
1589,32.045308,-28.361582
1589,32.04596,-28.359391
1589,32.045555,-28.359755
1589,32.053674,-28.364592
1589,32.045502,-28.362744
1589,32.04488,-28.363589
1589,32.045651,-28.363032
1589,32.045201,-28.363227
1589,32.045487,-28.36069
1589,32.045689,-28.358626
1590,32.054765,-28.365906
1590,32.055253,-28.36596
1590,32.058225,-28.364806
1590,32.059011,-28.368291
1590,32.060964,-28.357644
1590,32.059801,-28.357831
1590,32.05907,-28.366293
1590,32.060376,-28.36748
1590,32.061155,-28.363257
1590,32.061365,-28.368251
1591,32.063543,-28.369229
1591,32.06367,-28.370248
1591,32.062841,-28.37492
1591,32.062902,-28.372175
1591,32.062726,-28.370629
1591,32.0631,-28.375366
1591,32.064577,-28.375468
1591,32.06455224,-28.37607616
1591,32.066919,-28.375351
1591,32.0671,-28.372867
1592,32.067189,-28.373312
1592,32.067892,-28.373626
1592,32.069486,-28.37306
1592,32.069089,-28.370335
1592,32.069227,-28.371118
1592,32.06801,-28.3729
1592,32.071272,-28.373719
1592,32.069543,-28.370057
1592,32.071565,-28.369469
1592,32.071077,-28.374752
1593,32.063974,-28.368739
1593,32.071973,-28.368657
1593,32.069086,-28.368024
1593,32.069898,-28.367678
1593,32.068246,-28.367747
1593,32.064458,-28.367131
1593,32.07057,-28.366056
1593,32.069185,-28.366736
1593,32.067186,-28.365529
1593,32.067365,-28.366477
1594,32.06764,-28.364848
1594,32.069959,-28.364497
1594,32.062704,-28.359301
1594,32.068597,-28.361033
1594,32.06928,-28.360827
1594,32.069246,-28.363698
1594,32.066652,-28.364106
1594,32.063474,-28.357991
1594,32.064145,-28.358525
1594,32.069436,-28.361485
1595,32.045349,-28.353486
1595,32.045525,-28.354813
1595,32.046967,-28.355881
1595,32.047062,-28.356581
1595,32.045655,-28.35272
1595,32.046437,-28.352728
1595,32.045979,-28.356377
1595,32.046433,-28.3545
1595,32.048603,-28.353886
1595,32.048607,-28.353246
1596,32.048741,-28.352792
1596,32.048951,-28.35489
1596,32.049218,-28.354829
1596,32.052377,-28.354285
1596,32.051659,-28.356013
1596,32.049771,-28.354405
1596,32.051668,-28.354835
1596,32.050053,-28.354609
1596,32.052338,-28.354864
1596,32.049919,-28.352684
1597,32.044999,-28.352033
1597,32.0458,-28.34819
1597,32.045282,-28.348875
1597,32.044995,-28.350565
1597,32.046758,-28.349008
1597,32.04487,-28.348525
1597,32.046357,-28.349685
1597,32.047223,-28.347844
1597,32.047366,-28.351803
1597,32.047936,-28.348274
1598,32.048233,-28.35181
1598,32.048283,-28.347709
1598,32.049641,-28.351482
1598,32.050846,-28.351164
1598,32.05066,-28.350605
1598,32.05278,-28.351194
1598,32.052311,-28.347584
1598,32.052633,-28.351005
1598,32.050812,-28.351259
1598,32.051369,-28.347492
1599,32.053369,-28.349752
1599,32.053705,-28.347681
1599,32.061078,-28.356547
1599,32.054334,-28.349771
1599,32.060499,-28.355057
1599,32.059389,-28.35592
1599,32.061845,-28.352983
1599,32.060304,-28.357283
1599,32.061948,-28.35607
1599,32.063734,-28.357037
1600,32.064382,-28.352115
1600,32.06439,-28.353039
1600,32.064527,-28.357536
1600,32.064561,-28.351749
1600,32.064569,-28.348236
1600,32.065271,-28.348107
1600,32.06542,-28.348997
1600,32.06537,-28.350097
1600,32.065542,-28.357436
1600,32.065728,-28.354798
1601,32.068082,-28.356604
1601,32.066801,-28.355101
1601,32.069181,-28.354087
1601,32.067453,-28.356286
1601,32.070669,-28.353889
1601,32.07028,-28.355151
1601,32.068777,-28.354872
1601,32.06648,-28.353679
1601,32.069826,-28.353348
1601,32.070623,-28.353023
1602,32.071797,-28.352453
1602,32.068494,-28.351853
1602,32.068361,-28.352194
1602,32.067514,-28.348518
1602,32.071695,-28.348001
1602,32.06748,-28.349378
1602,32.068162,-28.349695
1602,32.072027,-28.350965
1602,32.067567,-28.351778
1602,32.067029,-28.348711
1603,32.072309,-28.437008
1603,32.073442,-28.43714
1603,32.072046,-28.441226
1603,32.074365,-28.443969
1603,32.073476,-28.441614
1603,32.076055,-28.442905
1603,32.076566,-28.443849
1603,32.078,-28.44511
1603,32.078046,-28.44474
1603,32.078306,-28.44065
1604,32.078317,-28.443542
1604,32.078676,-28.444606
1604,32.07905,-28.443134
1604,32.07998,-28.444515
1604,32.080484,-28.444934
1604,32.080324,-28.43862
1604,32.079325,-28.444125
1604,32.08061,-28.446229
1604,32.081598,-28.445663
1604,32.081716,-28.441938
1605,32.08207133,-28.44148415
1605,32.082757,-28.445785
1605,32.086271,-28.441663
1605,32.08427023,-28.44439302
1605,32.082986,-28.442184
1605,32.08537,-28.442893
1605,32.086053,-28.444828
1605,32.084318,-28.445137
1605,32.08568384,-28.4420246
1605,32.083806,-28.441452
1606,32.084711,-28.440839
1606,32.082998,-28.440463
1606,32.084454,-28.440024
1606,32.083081,-28.440111
1606,32.084836,-28.438504
1606,32.084043,-28.437895
1606,32.084444,-28.438794
1606,32.083398,-28.437386
1606,32.083646,-28.438635
1606,32.084321,-28.436747
1607,32.073018,-28.436558
1607,32.079282,-28.433451
1607,32.076559,-28.435856
1607,32.072706,-28.435662
1607,32.07496,-28.435017
1607,32.077375,-28.432942
1607,32.076513,-28.433421
1607,32.077943,-28.432683
1607,32.078504,-28.432091
1607,32.074632,-28.431838
1608,32.075132,-28.431538
1608,32.079122,-28.431521
1608,32.077409,-28.431447
1608,32.079234,-28.431034
1608,32.079332,-28.4278
1608,32.079198,-28.429583
1608,32.076627,-28.429631
1608,32.076837,-28.4287
1608,32.079046,-28.427353
1608,32.079351,-28.426646
1609,32.085344,-28.436432
1609,32.084077,-28.435381
1609,32.08552,-28.434862
1609,32.086343,-28.43328
1609,32.084522,-28.435276
1609,32.084253,-28.432448
1609,32.079664,-28.432852
1609,32.084611,-28.434435
1609,32.080774,-28.431862
1609,32.08468,-28.43182
1610,32.081396,-28.431361
1610,32.084321,-28.431233
1610,32.08018821,-28.43115017
1610,32.080015,-28.430218
1610,32.084768,-28.43113
1610,32.080299,-28.429393
1610,32.080968,-28.430098
1610,32.080311,-28.429644
1610,32.082193,-28.422965
1610,32.079645,-28.428732
1611,32.086992,-28.433487
1611,32.08679,-28.442783
1611,32.086854,-28.433999
1611,32.090041,-28.433749
1611,32.089339,-28.434958
1611,32.091052,-28.436429
1611,32.091074,-28.435252
1611,32.088975,-28.439295
1611,32.091811,-28.436078
1611,32.091814,-28.435652
1612,32.092593,-28.43455
1612,32.093066,-28.434157
1612,32.093695,-28.433754
1612,32.093489,-28.437499
1612,32.09545,-28.434788
1612,32.094412,-28.437405
1612,32.094672,-28.436232
1612,32.09587,-28.434646
1612,32.096419,-28.434426
1612,32.094588,-28.435162
1613,32.089002,-28.431231
1613,32.087861,-28.433157
1613,32.089575,-28.433032
1613,32.089159,-28.430937
1613,32.089846,-28.431038
1613,32.090361,-28.430533
1613,32.091589,-28.431941
1613,32.091052,-28.432587
1613,32.093447,-28.430977
1613,32.094162,-28.433181
1614,32.09466,-28.430995
1614,32.098319,-28.432536
1614,32.096289,-28.432396
1614,32.096564,-28.431509
1614,32.094763,-28.43226
1614,32.09656,-28.432553
1614,32.097557,-28.432376
1614,32.095217,-28.43266
1614,32.096514,-28.433131
1614,32.095236,-28.432974
1615,32.08753,-28.428734
1615,32.086523,-28.429396
1615,32.087316,-28.430293
1615,32.08784,-28.429132
1615,32.088239,-28.429957
1615,32.088155,-28.429038
1615,32.088071,-28.429707
1615,32.088338,-28.428488
1615,32.087102,-28.429183
1615,32.088849,-28.430216
1616,32.089125,-28.430501
1616,32.091898,-28.429369
1616,32.089519,-28.429233
1616,32.091155,-28.427342
1616,32.091132,-28.429898
1616,32.0908,-28.427117
1616,32.092566,-28.429133
1616,32.091521,-28.426896
1616,32.0931,-28.428449
1616,32.093623,-28.424981
1617,32.096404,-28.427256
1617,32.094874,-28.43039
1617,32.097212,-28.426932
1617,32.094393,-28.426796
1617,32.098859,-28.429365
1617,32.095088,-28.425732
1617,32.094077,-28.426072
1617,32.097579,-28.426451
1617,32.097857,-28.426239
1617,32.098624,-28.429688
1618,32.098078,-28.425717
1618,32.093718,-28.425629
1618,32.096106,-28.425671
1618,32.09645,-28.42506
1618,32.097746,-28.423966
1618,32.096426,-28.423661
1618,32.098235,-28.423163
1618,32.098338,-28.423966
1618,32.094679,-28.422911
1618,32.097052,-28.422391
1619,32.072313,-28.422354
1619,32.075384,-28.421434
1619,32.073533,-28.420869
1619,32.081075,-28.420045
1619,32.075799,-28.420702
1619,32.072515,-28.421653
1619,32.074521,-28.420227
1619,32.072329,-28.421944
1619,32.076539,-28.419195
1619,32.075315,-28.41905
1620,32.078111,-28.418439
1620,32.076566,-28.418378
1620,32.076232,-28.417861
1620,32.076155,-28.417685
1620,32.078042,-28.413272
1620,32.080251,-28.41497
1620,32.080079,-28.415853
1620,32.081121,-28.414661
1620,32.07913,-28.418357
1620,32.080278,-28.414461
1621,32.082532,-28.421945
1621,32.083494,-28.416126
1621,32.084733,-28.416778
1621,32.084459,-28.41537
1621,32.087564,-28.415124
1621,32.084833,-28.415218
1621,32.084852,-28.414848
1621,32.088088,-28.414526
1621,32.085271,-28.414117
1621,32.085401,-28.414583
1622,32.088469,-28.413856
1622,32.087797,-28.413665
1622,32.084348,-28.412435
1622,32.081438,-28.413379
1622,32.0818,-28.412808
1622,32.084814,-28.41324
1622,32.083159,-28.411798
1622,32.089018,-28.412033
1622,32.083029,-28.411797
1622,32.083684,-28.41094
1623,32.08128779,-28.41085166
1623,32.083349,-28.408542
1623,32.080076,-28.408742
1623,32.081943,-28.410295
1623,32.083661,-28.408014
1623,32.084161,-28.409036
1623,32.079928,-28.409527
1623,32.08418844,-28.40802631
1623,32.084493,-28.408528
1623,32.080873,-28.407196
1624,32.077577,-28.399846
1624,32.078126,-28.398997
1624,32.079064,-28.398851
1624,32.079687,-28.398381
1624,32.080366,-28.398272
1624,32.079954,-28.398268
1624,32.078287,-28.397402
1624,32.074621,-28.39762
1624,32.077329,-28.398261
1624,32.078966,-28.398265
1625,32.084573,-28.409687
1625,32.084825,-28.410423
1625,32.084978,-28.410026
1625,32.087935,-28.410545
1625,32.087591,-28.409808
1625,32.087357,-28.409986
1625,32.087507,-28.409547
1625,32.08673,-28.408743
1625,32.086748,-28.409532
1625,32.086503,-28.409063
1626,32.086919,-28.408573
1626,32.085905,-28.408571
1626,32.086118,-28.408193
1626,32.087118,-28.399909
1626,32.087592,-28.40548
1626,32.087874,-28.407829
1626,32.087332,-28.408166
1626,32.085721,-28.399962
1626,32.08481,-28.406791
1626,32.089438,-28.407127
1627,32.098994,-28.422327
1627,32.095084,-28.422073
1627,32.093615,-28.422041
1627,32.092886,-28.421793
1627,32.09631788,-28.42184302
1627,32.09484,-28.421646
1627,32.098681,-28.421531
1627,32.093604,-28.42143
1627,32.092391,-28.421133
1627,32.095534,-28.420915
1628,32.093756,-28.420911
1628,32.093066,-28.420803
1628,32.093188,-28.419727
1628,32.092402,-28.420234
1628,32.093791,-28.420305
1628,32.095213,-28.418708
1628,32.095637,-28.416473
1628,32.096816,-28.415859
1628,32.095919,-28.415798
1628,32.09894,-28.414138
1629,32.089644,-28.404954
1629,32.08994551,-28.40578171
1629,32.09165319,-28.40524243
1629,32.0925689,-28.40786172
1629,32.09145399,-28.40749592
1629,32.091052,-28.40625
1629,32.091387,-28.406803
1629,32.090533,-28.406145
1629,32.091854,-28.406042
1629,32.093855,-28.405881
1630,32.09407,-28.405665
1630,32.096323,-28.412416
1630,32.095664,-28.405425
1630,32.094695,-28.404971
1630,32.09701,-28.411466
1630,32.098879,-28.405833
1630,32.098818,-28.405512
1630,32.098666,-28.40501
1630,32.098086,-28.405916
1630,32.098734,-28.412822
1631,32.095817,-28.40391
1631,32.09165503,-28.40483717
1631,32.095751,-28.404543
1631,32.095484,-28.404694
1631,32.09162,-28.403761
1631,32.094645,-28.402751
1631,32.095359,-28.401924
1631,32.090159,-28.40417
1631,32.093836,-28.403855
1631,32.09425,-28.401679
1632,32.09343358,-28.4016224
1632,32.093545,-28.401403
1632,32.093788,-28.401251
1632,32.095458,-28.401284
1632,32.095355,-28.400601
1632,32.094969,-28.400529
1632,32.095259,-28.400763
1632,32.094851,-28.40096
1632,32.096049,-28.400357
1632,32.092627,-28.397956
1633,32.097778,-28.402061
1633,32.09622,-28.403771
1633,32.097277,-28.40491
1633,32.098557,-28.404801
1633,32.096655,-28.402867
1633,32.097178,-28.403346
1633,32.098143,-28.404515
1633,32.097743,-28.404633
1633,32.09674,-28.401943
1633,32.098414,-28.40169
1634,32.096297,-28.400979
1634,32.096053,-28.400971
1634,32.097467,-28.400504
1634,32.09896717,-28.40057041
1634,32.097464,-28.400864
1634,32.096755,-28.40046
1634,32.098962,-28.399384
1634,32.098326,-28.399975
1634,32.098174,-28.400206
1634,32.09624541,-28.39986363
1635,32.072061,-28.394953
1635,32.07494584,-28.39269101
1635,32.07443,-28.396578
1635,32.076181,-28.394503
1635,32.076036,-28.395472
1635,32.076463,-28.397275
1635,32.075372,-28.396308
1635,32.075253,-28.397122
1635,32.076688,-28.393832
1635,32.076723,-28.396178
1636,32.077085,-28.395417
1636,32.07746505,-28.39626164
1636,32.077478,-28.393874
1636,32.077287,-28.393097
1636,32.077688,-28.395987
1636,32.077794,-28.395987
1636,32.078992,-28.393454
1636,32.08006,-28.393433
1636,32.078725,-28.395472
1636,32.080453,-28.397063
1637,32.078325,-28.392396
1637,32.075513,-28.39227
1637,32.07829,-28.391219
1637,32.075818,-28.390965
1637,32.08016,-28.391137
1637,32.078458,-28.390742
1637,32.079538,-28.390252
1637,32.079649,-28.389835
1637,32.076795,-28.389599
1637,32.078447,-28.388842
1638,32.078256,-28.388075
1638,32.080629,-28.387779
1638,32.081109,-28.386528
1638,32.080888,-28.386354
1638,32.078958,-28.386169
1638,32.078725,-28.38562
1638,32.077791,-28.386049
1638,32.08045,-28.382904
1638,32.08101,-28.383716
1638,32.079633,-28.38561
1639,32.087058,-28.395995
1639,32.086638,-28.393737
1639,32.084714,-28.39312
1639,32.085255,-28.393101
1639,32.087211,-28.391985
1639,32.084161,-28.392207
1639,32.087252,-28.392113
1639,32.085863,-28.391934
1639,32.08642,-28.391646
1639,32.087172,-28.391144
1640,32.087398,-28.390442
1640,32.08784337,-28.3898745
1640,32.086737,-28.389643
1640,32.08122,-28.387397
1640,32.08799557,-28.38980168
1640,32.088053,-28.38685
1640,32.081857,-28.388587
1640,32.081483,-28.384372
1640,32.081315,-28.383308
1640,32.083032,-28.382948
1641,32.098605,-28.396191
1641,32.090765,-28.395392
1641,32.093062,-28.396317
1641,32.095953,-28.395999
1641,32.092635,-28.395865
1641,32.092524,-28.396855
1641,32.093401,-28.394686
1641,32.091361,-28.392195
1641,32.091387,-28.391774
1641,32.092028,-28.394655
1642,32.097582,-28.391181
1642,32.098612,-28.385757
1642,32.089274,-28.387968
1642,32.09663018,-28.38764473
1642,32.097344,-28.386126
1642,32.091341,-28.386448
1642,32.096518,-28.384855
1642,32.097244,-28.384866
1642,32.097025,-28.383545
1642,32.094298,-28.383966
1643,32.073274,-28.373941
1643,32.072084,-28.374454
1643,32.072378,-28.376571
1643,32.073064,-28.377975
1643,32.078744,-28.378374
1643,32.073621,-28.379335
1643,32.080102,-28.379337
1643,32.07981092,-28.38103042
1643,32.08003,-28.382452
1643,32.080358,-28.379939
1644,32.080869,-28.380874
1644,32.08102047,-28.37902229
1644,32.082132,-28.379057
1644,32.082063,-28.379863
1644,32.081525,-28.382539
1644,32.083673,-28.382705
1644,32.084268,-28.381992
1644,32.084547,-28.380979
1644,32.085005,-28.382161
1644,32.084638,-28.382837
1645,32.073366,-28.367421
1645,32.072897,-28.368504
1645,32.072977,-28.367867
1645,32.07224,-28.369057
1645,32.072977,-28.368478
1645,32.074132,-28.366837
1645,32.076158,-28.366807
1645,32.076284,-28.368371
1645,32.075414,-28.36719
1645,32.076833,-28.369063
1646,32.077382,-28.367337
1646,32.077978,-28.366673
1646,32.078824,-28.366608
1646,32.084035,-28.368859
1646,32.085042,-28.36731
1646,32.084329,-28.36842
1646,32.080797,-28.366265
1646,32.083536,-28.36636
1646,32.083074,-28.366177
1646,32.079305,-28.366053
1647,32.088453,-28.37913
1647,32.085428,-28.378175
1647,32.088507,-28.378647
1647,32.085046,-28.379272
1647,32.08907,-28.376699
1647,32.088995,-28.378791
1647,32.085226,-28.379797
1647,32.089308,-28.375709
1647,32.089571,-28.377636
1647,32.089365,-28.378238
1648,32.091849,-28.375799
1648,32.092112,-28.380748
1648,32.092486,-28.375785
1648,32.095372,-28.38283
1648,32.092787,-28.378669
1648,32.095278,-28.382467
1648,32.095682,-28.381308
1648,32.095721,-28.382051
1648,32.097067,-28.380609
1648,32.097594,-28.381633
1649,32.08518,-28.366517
1649,32.085627,-28.367369
1649,32.092257,-28.371679
1649,32.089659,-28.374849
1649,32.089781,-28.374071
1649,32.092238,-28.373696
1649,32.092322,-28.374607
1649,32.09241,-28.375415
1649,32.092365,-28.375303
1649,32.092707,-28.370839
1650,32.093394,-28.372141
1650,32.093901,-28.371606
1650,32.093913,-28.370698
1650,32.097086,-28.371236
1650,32.09413,-28.371518
1650,32.09775,-28.370322
1650,32.096884,-28.371914
1650,32.098578,-28.369483
1650,32.097762,-28.369462
1650,32.098589,-28.372137
1651,32.072463,-28.366016
1651,32.077421,-28.361539
1651,32.078576,-28.361392
1651,32.077432,-28.365668
1651,32.075816,-28.363639
1651,32.077794,-28.363206
1651,32.078051,-28.360563
1651,32.078638,-28.360512
1651,32.077485,-28.360478
1651,32.077795,-28.360024
1652,32.072526,-28.359248
1652,32.078145,-28.358939
1652,32.077299,-28.359147
1652,32.077699,-28.358779
1652,32.074109,-28.358802
1652,32.077947,-28.357739
1652,32.072614,-28.358569
1652,32.077459,-28.358071
1652,32.078599,-28.358023
1652,32.077422,-28.357924
1653,32.079935,-28.364041
1653,32.07987,-28.365102
1653,32.081392,-28.364634
1653,32.080766,-28.364291
1653,32.081605,-28.363484
1653,32.079542,-28.361796
1653,32.078878,-28.360913
1653,32.080415,-28.361108
1653,32.080461,-28.360682
1653,32.079847,-28.360589
1654,32.080065,-28.360336
1654,32.079439,-28.360247
1654,32.07866,-28.358546
1654,32.080347,-28.360177
1654,32.081144,-28.359679
1654,32.079503,-28.359791
1654,32.080251,-28.359456
1654,32.079244,-28.359681
1654,32.081087,-28.357978
1654,32.080228,-28.358069
1655,32.072809,-28.357356
1655,32.073343,-28.352841
1655,32.073022,-28.353214
1655,32.073984,-28.352197
1655,32.073579,-28.35234
1655,32.075105,-28.351644
1655,32.074079,-28.352237
1655,32.076501,-28.35193
1655,32.077779,-28.357306
1655,32.077535,-28.351305
1656,32.07789078,-28.35765889
1656,32.078466,-28.355725
1656,32.078546,-28.357363
